feature_id,S039,S022,S044,S043,S020,S041,S010,S047,S003,S048,S055,S006,S053,S023,S059,S009,S060,S027,S052,S015,S042,S040,S031,S032,S024,S036,S016,S001,S030,S051,S012,S007,S004,S037,S050,S058,S057,S021,S038,S011,S002,S054,S035,S005,S045,S049,S033,S029,S046,S025,S019,S008,S034,S013,S014,S056,S018,S028,S017,S026
M087,2188.5485836715716,2511.9867473106783,2002.9542503109424,3025.6599494664983,2871.568314266458,1564.2676855631698,1878.109483889585,2071.250508047625,1672.159761815815,2364.8566147983524,2629.950919833686,2108.664760820828,3074.8149479796584,1867.5604500626807,1889.4594320328467,2836.851398817356,1900.2425365487366,2112.6392117886667,3536.456192353193,3788.5061885831865,1928.0882731144052,2172.67864717253,1916.7672819534973,2041.831242084016,2683.7784796164674,2434.512248087367,2047.4877701602413,2662.12040262367,2745.259288762236,2254.1310496346928,2862.0501989604063,1899.698689042921,2611.559183818265,2224.1661150892096,3314.6638322202202,,1736.5503281395756,1735.8740280598604,1572.5792041389755,1794.6815882643393,1489.7185631871373,2353.6473241339695,2484.053140681952,2929.0733454929136,3415.0153715444576,1738.97308270161,2352.045766218288,1966.379798636753,3343.995444804598,2746.4919512935808,3786.6774688637843,2655.637886357622,2154.83252420748,3292.884724362945,2314.4211211127554,,3001.8579450834554,2605.685783147009,2464.2369661653806,1252.052285566223
M088,3459.087482453362,1771.0050290116822,2144.373830008966,3508.7114471981404,1313.1487374992644,4278.656951985062,2048.8997140137735,3730.07808342495,1735.5237564699244,1772.7987417907673,1291.8987517782718,1094.2894068501457,5166.674884425697,1515.594940278715,3359.0060725149083,1071.3265164126622,3336.7457157583735,1680.261750306868,3771.586064791353,1440.9543095235158,3120.1560078949124,3786.048457006855,2253.9370602961367,2091.1163147542966,1868.43934927099,3697.3108139931205,1754.6827036293537,1854.0226538985821,1800.041596913601,4896.9557822393,2403.8793909610613,2146.0348592538166,949.5180209415103,1605.153535869015,3209.331836789614,4181.715441580636,1698.958178908343,2035.5866203604298,3043.754595804554,1744.225973656902,2113.7577698896002,2739.5851364974264,3168.708834979622,2712.1348953950087,2935.797486765781,3159.66263124781,2670.816611476604,1726.0734289665731,4020.6580463888527,,2628.1263094040996,2742.017111771683,3493.335426389699,1783.7861701547554,1731.4658001772923,4541.109507528359,4056.9295654425955,1656.5395414879954,1750.1488869926363,2051.2909076677165
M089,1486.0483547220754,1637.1489609282726,1210.115027548594,1125.823509612945,1447.4814557454283,,1733.2627907255624,1378.8207523956776,1219.7707747016348,1450.9606861769505,1575.7993244529025,1345.1145848379588,1995.8624156399612,900.1180459021322,1357.3370909126857,1675.6634048495469,1502.874850317333,2078.4001402240965,1937.3366955779452,1038.3760099586034,1750.6315502765733,1315.641726080414,1309.272223333328,1462.4870112830602,1836.4112848401887,1593.6076920766093,1176.4935991522152,1636.1499719192307,1922.906393957883,1486.461865345894,1059.9030647079653,1627.5167398890412,,1802.0234716290154,1099.5691477841872,1826.072977049631,1374.578500227966,1256.8214838231681,1327.9372975835095,1096.3784488244833,,1392.6987586716955,1248.139133399662,1371.486382709086,984.5360237275404,1494.7564085420352,1047.6856763148396,1866.0881191040044,1351.9484002220863,1375.7247809148985,1746.9561990410505,1609.6840021955663,1419.392144700189,1284.252940769125,1476.1631505159635,1470.780710997147,1685.7858786965708,1412.478629613561,1452.7792987543596,2029.571407727582
M090,5768.281127736983,1542.0940290903468,3624.1874382420483,3180.967070571817,1957.830165036201,2464.538741133499,1837.7751188602956,3119.679484103031,1760.2860973435759,3934.6472693963933,3029.4508454210213,2057.576083168054,3970.6435583143975,1870.7852820838284,2587.8659980518555,2260.8897456054433,3205.6552056800783,3052.238742024067,3540.8177237020373,1962.546281624369,2993.011411935484,2162.3052689535098,4213.307616009044,4871.658619621483,2811.177562456218,3823.146112141768,1827.9664942498823,2821.2357022575898,2057.5811901984275,2581.3682728111207,2809.6743871497915,2235.5309804393733,2819.321334013137,4421.68508939621,2766.1842593665924,3072.6247042709,3362.891843741691,1414.314196210189,4027.4917760841386,2075.1359368637613,2452.5030912734837,2673.3198560558412,2747.784100106439,1075.9877885507926,2297.521221782934,2776.797069397335,3839.7302849692646,2449.4903631118495,3441.451017454392,2666.9906720633385,1647.9301684315262,1295.4636781954846,5441.464597651111,1718.9710269304453,1675.6913685544769,3732.410577061739,2536.449953687779,1343.1035069806428,2334.6944940410863,1841.3175483700677
M091,1463.4711390105915,1060.0721624338707,1692.4511259310686,1126.1206839008921,706.0821382421224,1626.3061581885213,1058.8593012324368,1113.9168692792903,1045.072625813862,934.4021168398298,1075.227727048159,1164.2485174240487,1780.0797627963707,732.8146216641859,1660.7415923628694,846.6860995280372,929.9443255891986,1164.8663934837205,1363.1426150117657,703.1714829737742,1037.0751208360657,1614.1192436489955,802.490482403011,1370.4497677468012,1230.0853522432442,2366.8363864452226,1011.7387440591402,1088.9178015670248,1265.150442092785,1189.1825798621635,1223.4658453132843,815.3039982560856,896.3222977402912,1136.5256922853055,1030.468392882653,1560.4541901087719,1279.2018515508437,1683.2389500491413,,731.6893402871725,724.2731954211546,1340.0764522042798,1613.5666668908923,865.4470227036189,1269.482536255552,1403.3624779544346,1460.1184997209832,818.4051641046341,1453.8231940506412,963.2067070197526,1483.5873756242902,1055.088833949193,1040.7727719461773,869.7583189635988,1149.9012149286095,1754.0956185604232,1062.2739363437372,1088.5667046387057,710.0577857992904,699.969045703177
M092,713.7986807257334,1585.321191179507,981.9237501629864,498.77798968042083,1624.3955601843006,752.6282337754334,766.0186478000968,1317.5015975546441,946.0715563435018,1436.9576516323411,1200.8518324594022,392.29133032518445,2067.6202930571285,1464.2979509543609,1531.6106720475132,569.807711034592,1771.006622891375,2633.7081644533278,1567.8238258833417,753.9014999665183,649.1393828389945,873.1213328025691,763.1809049753956,827.1018183554538,,1293.5858172352982,1514.5157573571087,585.2400331178244,1433.5935159009673,1259.764279033374,714.3438735773774,1635.6969102474939,638.9700525320436,628.7898349656167,1124.6995183339748,1747.8178402936692,1532.5429333287407,896.4635644447279,1060.139385137067,656.995623181482,531.4525086834863,,964.4560322289237,1168.8276979512243,791.0060494074509,1512.7395583900436,828.093454419954,1444.3682490293504,1262.3873658140021,1809.9296348325379,1237.451876774102,682.2080966656644,632.6708610153531,,658.9609106999176,1317.299504567986,1344.5857649359982,1666.2302358445133,1743.4588224875647,1344.6271777444451
M093,2870.027791151769,3067.2320906753466,3145.6115593975783,2408.6615935410364,2418.158027008221,2156.819000155115,2067.7951705638266,1708.0729633988246,1981.3567682904938,2506.5908810991864,1532.4012620393537,2280.540568490253,1587.9517502888043,2092.6409492272223,2633.531242324819,2680.580527349061,3078.295477969725,1879.740685883948,2901.177347530981,1919.4652177781736,2760.2515109493106,2142.7171843910537,2865.69786755219,2511.0884873407144,1836.7789887826525,2786.8704493569676,2297.8806297597575,3705.4353857564124,2446.914468261734,2460.385192873972,2478.5014214675693,1697.516861908552,2121.0913619520074,2377.7533075124998,3140.2529964035857,2682.071800611088,2345.144513736805,,1922.7468135386619,3099.113833655188,3099.0624166966895,3699.795055120179,3729.720265806108,2024.5366051011356,2983.0122177857925,3511.786535573776,3962.500750109616,4477.749707091868,2304.532025360902,2624.2030397127896,2521.528664295906,2801.0065671750244,2539.5804547772927,2337.122158584119,2033.9611173035837,4023.0745094882514,2985.876827316233,1603.53166112916,3221.29404381395,2628.447312409103
M094,1886.7609520115898,3831.7964934366923,3457.8167786614104,2834.967201794941,2665.9508526857476,4204.128842622307,1748.210781286927,1378.8557451792335,2250.5313742902113,2771.3220346549247,2578.2245601199975,3182.1916294030957,1402.5268602744607,2184.924525525184,1381.7524807485622,,2382.0990756438005,2320.1888506768787,1842.902366389804,3055.6661538608805,3596.814894690511,2325.1366329941015,3212.707231154918,3066.2065605141593,2061.7408121510002,,2985.8256800182335,2779.2553072249398,4425.206549934245,3897.1309105286678,2300.1792971926625,,2159.526940524977,3573.1925539599656,1941.6469557518612,3452.904020537692,1484.5312066607196,1501.9579949105544,4837.614653533798,,3013.286365949649,1794.4083418312073,3435.530013091978,,2173.727921106694,1840.8562256507946,2240.1219489569417,2885.2933353422877,1814.8476339142144,2189.6425774226295,1915.6605066938816,3421.7088648610734,2063.392337622113,1962.4362058157096,2493.1230019912496,2986.876052690392,2631.8120051457977,1286.0737236771251,2141.2409226651516,2647.136589227412
M095,2963.7733326879948,2555.6201406087043,2577.1985536400766,2916.671248500952,2050.7017051361145,1089.6617801927453,1708.4819638045703,2221.8389572908422,3443.0851331011586,,3634.0468390243395,1894.977189563506,1906.1369563589706,1516.5404320845992,1922.2169692048108,2668.3773928480396,1472.2321196005014,,2340.831756323674,3580.319237377453,2136.251431716786,2165.7764759249576,1855.7993978911402,1501.4927899743743,1552.9860300769762,1718.9927353421022,2328.538865297457,2655.096984502909,1678.3889578001704,2350.9348235837247,2195.5247227211967,1791.3454924147975,2497.1759970932776,2612.5042743215513,3435.550584347911,2327.3012969930824,2080.976226026072,2203.947461997296,2347.23431088025,2214.572553254361,1692.6254915580346,1606.7841304776018,2391.1503510020016,1568.5095772771233,1763.0261987993863,3093.3126627170527,2086.917278686158,1318.08221850545,2150.8882822768974,1999.1096674495448,2090.098288526908,2179.6603310425367,3080.52231455801,,2239.9210497859162,1753.1877206004071,2504.2297753859643,1945.4738912817038,2310.144428768123,
M096,2105.1204882142124,2120.1287612223737,1756.908096257411,3670.50040065306,2158.4388886673646,2864.2850299968322,1602.8022267909516,2042.8155836933431,2563.721095317664,2063.696359181634,2136.8006064357305,1951.1679136412793,2054.8726129698607,2351.081873952513,1851.9740300660399,1694.7110642879495,1426.2720221695322,1809.2599039010904,3123.7047843861524,2270.1764763638976,1911.99130644395,2630.8665779414796,2632.9417982047553,2120.696895974891,1670.9751061039296,2742.718659007903,1451.4475921697017,2393.9952908619252,2905.9490961001716,2847.5930893136783,2418.0830470159217,2962.535403896529,2248.5368719461144,1858.5905251713602,1262.2945079662722,2076.0187767299653,1389.423184562145,3073.1728346995164,1668.2912560444263,3990.75147971258,2890.0686274873797,1859.1805316518496,1656.4692306895488,2360.122817500113,2175.832766728719,2037.1230862683335,2542.5854404746774,2157.49288637446,,2305.1381832221427,1489.6198886080542,1679.061759075225,1881.2231671989887,2205.1475454796523,2758.0546953752228,1690.1941681858655,1737.9310670957145,1033.6716117715405,1254.1741200973963,1870.836385838886
M097,973.8558119561944,1589.277087754464,2893.7229972791056,1495.0645500009143,1282.8571576301356,1711.4144600327359,1386.7135018947304,993.0324466255155,1856.530613097275,1221.2807117811647,1367.3067247123056,1064.289157119526,2044.0600324877955,1490.283577242337,1142.8188089648118,1227.8363026814438,1885.5446407297654,1781.2051979024204,1146.903101103454,1080.324498801411,1827.1384136917247,1695.6188235564616,1183.0221675912258,1693.0559158960014,1473.895782975379,2176.5056061663254,1681.924846811889,1111.0596789208564,1091.9541776608123,2130.0323205082977,1257.2425693002344,1184.035615787204,2458.5370173946735,1623.9883051387737,2218.4842424037784,1604.7324704153957,2198.738167527131,1833.4029253226404,1429.5011678216647,2201.181668686494,1424.0788776634763,1512.3218478591368,1177.9225241610125,1506.72632667941,846.7080163524469,,,1100.9313490244867,1826.4860837163033,2032.094324589775,1423.8065398171889,1160.454648631095,2948.4946363914555,1546.1820514250912,2165.6820195810456,1112.6668230572063,2000.9644984996173,1149.4990178694895,1759.580823416288,1826.1668284787065
M098,1316.5786467819764,1806.5051936918724,2127.297158230434,1168.1354077832677,3473.7586324381236,1521.751954196282,2400.4509095321705,1842.6755940023404,1719.3552479982995,,1189.0782738610178,2712.982256313945,1210.33395320393,1886.1235003982715,1217.2263948388372,1794.505255895493,,1148.4329989476853,2529.20641430383,1889.444345443359,1420.3450862274246,1738.4290448366667,2315.355603803099,1473.18494559278,1530.8251794282505,3861.8380795896032,2276.5431131163095,1973.004087875982,,1334.7630779041563,1978.86826721465,1821.2855785227007,2281.8324275478535,2394.3378346396694,1914.1531517689778,1653.8472849713285,1652.0610793292228,1576.899785846761,2885.090002719876,1694.4178976250162,2135.0517935921807,2175.9617971833154,2117.3662902159,3357.450687326767,2019.1774682480768,1646.4742073044822,1085.7207301027463,2471.171473048679,1339.90568712498,1993.8130596862627,2373.4405991862404,1393.5403338611404,1791.0278240386224,1890.6057561314976,1753.0291317059473,1974.0760243131178,1518.4060671975437,1425.7419197761026,2889.786919821821,1848.9204171373099
M099,1741.974197192121,1809.7985430286526,1119.875646041591,2399.192020561047,1698.4436467453463,1269.455857255611,1945.3700387814476,1693.707772944602,912.9524364621959,1591.1917215233377,2007.141365626858,2353.5660870637134,1560.7896471387376,915.6422196467886,1301.083892957411,1155.0719232492384,1223.5129162641135,1537.9518343839454,1579.1502536138303,1459.7522891560668,1020.8492967308395,1596.489813549852,938.1097256979723,1535.4625738782358,1989.3777878139454,1877.2968124939148,1089.8205634381973,2646.002700083446,1516.776025118309,1515.8900996966065,1187.4802905006998,1817.1493644145748,2085.01353704027,1103.9825708536218,1696.0619542951163,1851.6183858013608,1756.4498041465124,1707.79617491086,1445.2251927529624,1785.9785029421591,1219.339884794583,1693.5977754838207,1122.6962739091111,1544.2352755852107,,,1267.501304567185,,2365.4120480978995,1374.63582026744,,1478.5550511301167,1761.1033910671085,1123.049992939624,1395.2278920257309,2226.692699847806,1894.309016416546,1624.3038152082518,1452.0805754244425,1595.3104074886219
M100,1527.644648137815,1616.1853353584636,2156.617355005452,1417.6309003254446,1487.9691151993834,1273.5842976516508,2398.1967769508474,,1204.4185834011446,1353.843273760494,1921.1893972377363,1255.9961552000918,1605.6540984514513,1371.3628155362323,2066.4699960527246,1428.9387240188955,2872.3506669844833,2371.9996023540293,1144.4592737888886,1876.9720894873553,1092.457351044746,2124.8933136166042,1308.0241161861675,,963.3754055774693,1993.612259861925,2008.9860741190228,2365.7000437507645,1964.7225327626672,1718.4040535171087,1585.1455069759625,1940.137713173432,2492.79675125071,1989.5639323415264,1494.29163609826,,2039.9232870039484,2101.79448093367,1867.7859825365326,1593.072043807735,2215.8768977395753,2318.1651848422457,2378.742662453317,1421.3133758260612,1155.1611186083032,3102.807826566365,3767.0433780831445,1728.678804325271,2017.6874046858989,2389.111282911438,2085.5629380928463,1149.060733678488,1367.9972546397912,1244.7003655098779,1295.5851772815492,1506.4361271024572,1529.1661385249315,1953.9874248410513,1952.6816280850505,1142.8550595300353
M101,1307.7890620320086,687.6753662053974,818.2112310405013,704.0110266421642,1107.8151419814117,1227.5419036144717,1233.4235449981752,728.8953113708643,803.2153841624535,580.1634334544402,,1359.2540556149686,1394.211910178119,1627.451135441969,1159.4505006659813,846.1743137879837,,798.4047606457418,1068.727876442328,1294.6278103986444,1263.158395787123,2135.7682734967952,979.9893025477959,1156.942893398096,777.8414401154139,,1264.3098805165905,,1137.2566653383806,972.3556133411266,1182.592504922185,579.7940245214684,1107.058197705628,1127.1650798320056,863.400423410999,909.9345632876127,993.5498510812117,957.7668350609205,927.7507658949049,1173.019168588586,1487.6897150409454,1203.196808761493,1426.7319968445297,820.45362081856,1019.2654917823874,809.7710758836778,1003.8575781164475,765.4230475629114,1207.258477574784,726.1642686859366,1085.6999581171206,1025.0379866439837,1113.2733268431105,,1626.7899527664758,1038.2684297359476,821.6518939052081,1041.8649159300678,671.0940539286269,652.0629702182707
M102,,1771.6896311652056,2132.3654780951406,1952.6133100341972,903.6014466334607,900.0004563770441,1456.995024373046,847.5096384371653,1554.6591839677865,1172.3303078041902,1335.494902840529,1278.261684672554,1593.1390310177585,1177.0150395534874,954.9586660484615,1071.4509259275615,645.9556828072806,1008.6207446221943,1731.4195813975493,1661.7006104330148,,1269.580316838279,816.72467248875,918.1221811552664,1144.6714936648468,1031.8813945922918,810.1298301448629,2217.088067875935,1739.5874848558906,996.0417003585507,1100.9545204718106,1103.3211199480738,1382.2694707860012,1235.5373032469975,1107.1682702498315,1131.0704080905703,1063.4305389795884,1177.265559756462,1095.1685210422413,1541.6253111477406,1245.5615807874533,1168.4271084570223,1498.4826434175877,1315.5841443676584,1285.2928514193754,1146.44314085526,949.1181486488499,958.9268880957013,1013.7393949385532,945.4478765620844,973.9904301056434,1780.7079765319234,1184.9867135485854,920.5394987131682,1262.0585640441864,746.095641685005,1400.3573175661265,1086.6724007146527,2008.0603140792655,1252.1665435469638
M103,2736.63350436251,2414.934825950266,2527.720972676484,1540.1771834026645,,1778.6765408982242,2020.8886581450563,1790.0538301549743,1773.3311113911452,1573.5046389755703,3188.1839341355235,1752.617345202727,1511.662168825217,899.4055641927249,1118.923263295678,2264.0891736512635,1510.9421541805332,1521.7524246139,1829.1907848490678,1253.460806153767,1744.121262207948,2116.8535258970996,1998.8015036614675,1318.0488642497169,,1853.6785033866743,1452.268056498784,2524.793734887186,769.5204136998407,1546.8281599989089,2122.899314512553,1476.8003087838576,1397.5607805002517,2005.8578684446088,1867.9818255092314,1955.2351819782846,1672.7163708352361,1395.0730034305059,2569.8379125583106,1071.722331230761,2345.700207467233,1856.3352207816192,1674.1090635074881,1194.8733464366267,1909.569663309616,898.7329781978458,2033.853873983804,1454.815215447964,1844.5894474524662,1968.6955855072213,2231.089371596761,1219.9819891115965,2282.452469079692,1573.7391460779625,1766.0854490202626,1725.8329529564282,1681.8119019830292,1545.2489175252533,952.8118590244305,4364.3138226333895
M104,,2290.2358753454077,2607.889083898397,1169.9623957133933,1739.2798515572074,,2156.850452524889,2506.6546364877245,2500.2879293333926,,2065.6105543669,1263.6004742781622,1344.176918421705,2074.0210693900617,3993.4395951390043,1988.6335313287448,1220.3566467041749,1683.5212740948646,1783.3694769770195,1839.28500684935,2231.0369129125847,2526.279201766182,2096.6031596184257,2427.2815575108743,2680.5077040105793,3241.334395819723,1917.9118652971208,1956.110951149103,1429.7408555678703,1337.0636648153684,1898.5553633681786,2375.5396654636615,1680.1163689679884,1917.879234586489,2520.2984245410366,2644.118879773572,1906.7438541575689,2307.4865290604416,1865.5460219805948,1432.295370880678,,2108.4111747966253,1825.6665696049972,1711.5017986003058,2037.0583130318469,1351.4156556967491,1822.4453696468827,2537.7931326367525,1546.348017608903,1965.5951755353228,2188.609574336856,2246.820098567422,930.2751250295124,1863.4316732088248,,2526.8785232179707,2265.439366086821,2026.635311259394,1502.5613281381081,1571.1965893928934
M105,993.6382531771836,1467.6607603587863,2686.330306433944,1697.179034438632,2006.6701482616575,1935.2801184929372,1922.6534234153823,2197.929573210337,2133.9053622872007,2028.778961750804,1533.1254458927126,1644.8072963962627,1847.9869511550282,2816.4749246605943,1623.2390313315213,1362.2130450697452,1132.9114412183771,1889.5442210312742,1412.1371311358387,2188.8005611462254,1523.878003461451,1558.9749316158513,1300.5126623168103,1668.4862124631375,2337.01344516536,1895.3836772362295,3064.0151173549943,1266.785342316624,1432.464562573837,1515.327093045955,1320.6224893165663,1862.975805131259,1977.6100673354956,1936.1050803465978,3369.6011272907485,1234.8469313150988,2768.9027083750566,1697.5819636810893,,1463.148836661985,1617.133588048927,1732.7700590071795,2584.9986614334075,2547.5579267122066,2357.6129427434266,2343.639018814867,2344.510652005539,2763.423590775072,1562.8159762124633,1745.7923307207636,1880.9494947322864,1415.988966132804,2338.719365313627,1996.6959592339815,1990.5898752300857,1876.6802648809576,2348.1773443411257,1836.629406136245,1965.0454944809035,2065.7790574873857
M106,856.0468272332668,1141.4458378049978,1003.9665148144572,1627.593274364448,968.7458764031693,2129.046468619562,1960.8256508924328,,1212.5179815736808,1638.9186309160211,985.9195853168084,1614.1943918695877,930.0760952534774,1212.453612122554,1099.182693623646,1162.6126032802729,1360.0378621443579,2244.76362537806,1310.3869733808299,1192.9234535625367,1512.4687846123365,960.3535744380677,2756.4471487416504,1490.4307979433756,2000.7839004785385,714.985034764902,1280.310578398489,1739.601035207174,3028.952509335854,1531.0886358212083,1579.542965282337,1839.3160405916963,1644.0594791799836,1063.2929418729523,1135.2899923240657,1686.184062486277,2114.53998109967,1697.056695093791,1426.8293294495104,1380.332015614089,1458.2210680686114,,1623.678274415845,977.1359730863651,1392.500410224893,1628.8554082535563,1209.8795893456306,,1586.642709564091,,1346.5831801737081,2225.303208486335,1206.2837243797906,1905.6926378844912,1311.5654189353866,1888.4474326365744,1081.5311337046587,1635.6492187764331,1549.6299670139163,1555.3489846852653
M107,1967.2916953040458,1639.0396753120542,1882.8873353089623,1819.6213849455983,3091.4671980230237,1802.160420481875,2642.7002397025317,1613.9982202315011,2498.6863027893214,1907.6543094536903,1711.4840100392519,2294.625871362343,2643.5310177637703,1305.6572194230705,1544.9113639086015,1655.1564315891387,2460.5940316821393,2791.185366111384,1792.2209444377895,1578.0031376460538,,1532.555430818334,1361.1018069510685,2127.62417523724,1486.7895968299233,2092.257299842437,2716.8551241770597,,1619.1372585448655,1931.0093771485292,1686.5566945134046,2155.535335439738,2260.7844942019838,2009.3373587415028,2329.832572186336,1668.6537284037686,1532.7302274115095,1991.3959904909073,3304.7770294917605,2065.372689845551,2226.3039095773183,2927.573247459922,2080.0509687110716,2215.9540447546046,1237.390517198293,1167.188656819341,1965.2146390043472,2154.2576652606795,1902.337922702115,1216.0977748400394,2857.8543669735777,2559.0680285097565,1748.2241205840808,1445.5546814499316,1673.004314008322,2869.528079397974,2058.1282405101424,,1848.8312973887607,2509.788556466215
M108,,1678.4734146423232,2712.660757103283,2124.469795831915,2918.1017109279164,1147.6763531275917,,3037.8453451807527,1224.6611676564596,2408.298051454317,2011.8448667254593,2509.8468249174834,2994.9721179225894,2359.11980037899,3975.0510438529095,1013.8857284042372,,2112.7260410979056,3361.166618020289,1626.8574400372163,1590.4726734739193,2003.4281903333435,1289.6925397941768,707.9659020846519,2812.2646394620515,1335.4280515403827,2281.8426566311327,1512.477458957827,2319.7348119659373,2557.1040533508703,1794.847920246503,1325.2603342909538,1841.3479635612532,2336.963759643658,2203.220361930662,2471.3733122082335,2566.504446696204,4089.8484196120053,1765.4844054935973,1786.6802747717554,,2589.4890144544406,890.1939221483577,2407.7434110128984,1418.9129935531637,2278.2582746352487,,2065.915961057039,1996.0931455796515,2386.099112024563,2523.8383571445647,1269.537244693321,1274.4259561299343,1754.9205693948684,1475.3783332756007,2163.1378287982598,2334.874681152793,2186.4037197850903,2182.0421864050745,4586.432803314621
M109,978.5533446932336,1518.4967828618126,897.1857151569254,1053.4300421370567,940.8276713648031,721.6098606119413,922.4271630138181,1468.7126720867097,961.8014616331733,940.6999192820147,1152.155888032162,1099.4877876892026,818.5519340079491,936.553067512108,1357.5663872991418,1031.8845797335746,692.0699988126079,865.2519966585538,1741.3189733154638,790.5148311979422,879.546704379981,1560.8850498972163,886.9531574975138,1382.271713595465,1254.6648174670163,953.5693516005153,1034.346289970337,1349.8402106783012,1222.9519441248324,1759.3490847205655,1050.1096230020207,1257.2238008485647,1181.185440367914,1100.963521612872,796.4522280047462,1185.287933483344,754.792578827313,1069.0333709766203,1128.2898842768793,916.3671481491474,1472.9125071266644,700.2498722786991,,1360.221846169635,1359.5668957116811,973.9314914282204,1133.2015981792113,945.2003196221613,661.1437638485057,,1147.0815606665326,1467.7431116999549,1033.6097571667497,899.1810381031338,957.4279467880864,939.5351969306989,1139.5300840450552,908.137650783768,616.6153385348338,1142.6174556670687
M110,,1943.945267549121,932.9001717751933,778.7884751584377,1745.3607552527367,1012.018863861312,1176.0040040481915,1791.2277903084148,765.7032475526737,2069.065863062962,1906.7531394800003,,,2981.4874532779186,2630.2034714717465,1643.2198646464913,,4242.023081789867,,917.1531819563069,1629.923476325896,1393.9996562326442,1011.7442966830359,,2238.504649006221,1343.4323527667223,2119.07950620145,1060.4612660426383,2407.605239155612,4511.877063800282,1680.1778315830763,,1282.5302890628227,1623.5149959707321,2471.3623434906785,2299.5956398440394,,3120.6635467249776,1349.3528685156452,1700.3868516768805,848.2371054321517,1122.380852031883,749.7943814041699,1004.5366170720694,1157.6705969758198,3214.483030293993,1138.3692725266176,2611.249471871906,1477.3951204954374,,2622.470657451592,1521.3268772078418,1331.9395846238722,1615.9262343933399,1150.6971869580523,1876.5090053825293,1393.4715594031884,2178.2318833336976,2085.4436035591048,1853.3864551850204
M111,2494.7041707350445,905.7723270090731,1708.1908262523045,1831.4254876198959,1451.9677735749763,3863.5807303233914,1994.8940416571047,2270.873941445947,1138.8267310785268,2242.7384899263793,3161.9381318993887,2418.318009722012,3490.37228447568,1721.1063007866176,2828.1646358702183,1562.3908033903592,2422.09089020084,1422.7706914070604,2736.1235893089597,1522.8126556682562,1938.539073227542,2027.9069566007704,2532.7268720431944,3144.6341487322625,1411.5709781949756,2625.559353425647,1298.0751929777512,1160.3027333527507,1121.97488568808,2409.4477097258596,1358.3282660022476,1598.5402556687245,1505.7648719890642,3310.7445569953125,2466.643434043072,,3151.0079955653005,1522.167768103282,5325.70881283202,1107.3588677183698,1176.9887081827924,2104.220923048777,4887.771950867539,2028.3169692514848,2837.285165391771,3255.7240191415144,3521.2524382058077,1802.074894427541,3606.1152325510725,1403.3183582506128,1269.3850685609198,2634.1170291835424,3130.258959543772,1665.740119126095,1827.482911978893,2606.913961843623,1171.9279696188785,1125.5774748855065,1312.168280140757,1641.9241078411699
M112,1481.20232497161,1559.7113691677805,1445.1546198042786,1270.1476039226593,1489.4425549438595,1632.5189390763896,1744.6320081225167,1313.2521827137934,1184.968761874403,1616.3360928457173,1576.994605206367,1731.5766880279598,1851.3212168560065,2004.4044970104362,1746.069006769534,1409.2756325769271,1055.9112380916933,1737.5325493075675,1506.207406059506,1248.0770760919422,1407.0578773343086,1260.7032783989987,2748.03761048864,1386.5574309285735,1771.603361331421,1641.9221449516147,2390.9124874283175,1682.1386090259398,1071.0964235128858,,1831.4629206554039,1526.7596379727197,3082.3617150192913,1265.5759995843666,1173.0454241776297,1449.341418461563,1695.3222355499206,1880.4074024444042,1829.740219550989,1638.8676185810589,1733.5887270964156,1504.6531210179944,1219.3952823324132,2917.1972966042576,754.8683505062793,2093.062282089435,2602.439198428254,2023.3363836492424,1297.9688913715754,1362.094007459441,3480.317308854763,1315.6153837184813,,1638.3943399299899,2249.403088754915,945.3626084619017,1361.7321755631694,1474.8557887183138,2086.8276265986733,1606.4046455247694
M113,1859.9034257463159,,1443.6098644017852,1273.3848792726167,857.0265824641228,2009.6530218638218,1401.1544735520763,1365.7210507518985,1506.8282392412161,1443.883986704912,1166.098286336357,1366.530475132785,2159.9828415743436,1440.4482452890336,999.151748494519,1398.9834823462472,1931.1050009830767,1362.0145170041083,1087.777997072603,,2006.1455286895243,1368.0578871012037,1367.905784679172,1409.1943414820598,1459.537145760451,1637.0958841102981,971.2663928458015,1762.2766959073201,1487.4951905821931,1152.4018937290791,2059.0863671618586,1717.9511459520402,1121.868472607631,,2265.3002310324737,1388.5888856470883,948.0692129024098,1084.803713127554,1219.2310394583383,1662.7726970498256,976.4007453799348,1606.8165324505226,1158.1899616221956,1876.56999872498,1033.0797600088704,785.2185040782045,2018.1109328672958,1879.1809585354886,1147.0093231550698,1159.9536490899225,1630.581766113659,1974.206496037288,2016.208936262519,1910.680545532461,1483.7495303267226,1268.987223937401,,1300.1056670993876,950.3255464653897,1861.7438827776894
